avg_train_mse,avg_train_rmse,avg_val_mse,avg_val_rmse,avg_val_r2,avg_epochs,model_name,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/learning_rate,config/batch_size,config/epochs,config/model,config/num_conv_layers,config/num_fcn_layers,config/fcn_width,config/lstm_hidden_size,config/lstm_num_layers,config/log_dir,config/model_dir,config/early_stop_patience,config/fold_early_stop,config/print,config/tune,config/loocv
0.44666124573899507,0.6683271996103369,0.6773987427106567,0.8230423699364795,0.3797973331148698,44.27272727272727,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm2_lstmh32_lr0.01_batch32_epochs100,1732814546,,True,12,2024-11-28_11-22-26,0.00032520294189453125,1407.0113055706024,95767,Tylers-MacBook-Pro.local,127.0.0.1,1407.0113055706024,12,"23_batch_size=32,fcn_width=32,learning_rate=0.0100,lstm_hidden_size=32,lstm_num_layers=2,num_conv_layers=3,num_fcn_layers=3",0.01,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,32,2,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.35339165320891924,0.5944675375568621,0.6563935583219416,0.8101811885757046,0.3512760313146863,32.81818181818182,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm2_lstmh64_lr0.005_batch16_epochs100,1732814691,,True,12,2024-11-28_11-24-51,0.00021696090698242188,1256.9853103160858,98152,Tylers-MacBook-Pro.local,127.0.0.1,1256.9853103160858,12,"24_batch_size=16,fcn_width=32,learning_rate=0.0050,lstm_hidden_size=64,lstm_num_layers=2,num_conv_layers=3,num_fcn_layers=3",0.005,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,2,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.3239287249897187,0.569147366672041,0.5818637974823132,0.7627999721305142,0.4566529824857394,36.0,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm2_lstmh64_lr0.005_batch32_epochs100,1732814579,,True,12,2024-11-28_11-22-59,0.0061261653900146484,1130.7001278400421,98259,Tylers-MacBook-Pro.local,127.0.0.1,1130.7001278400421,12,"25_batch_size=32,fcn_width=32,learning_rate=0.0050,lstm_hidden_size=64,lstm_num_layers=2,num_conv_layers=3,num_fcn_layers=3",0.005,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,2,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.3042322602356005,0.5515725339749982,0.7925779926753926,0.8902684947112263,0.17367867361021963,27.636363636363637,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm2_lstmh64_lr0.001_batch16_epochs100,1732814457,,True,12,2024-11-28_11-20-57,0.005366086959838867,978.0146219730377,98523,Tylers-MacBook-Pro.local,127.0.0.1,978.0146219730377,12,"26_batch_size=16,fcn_width=32,learning_rate=0.0010,lstm_hidden_size=64,lstm_num_layers=2,num_conv_layers=3,num_fcn_layers=3",0.001,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,2,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.3227353051590997,0.5680979714442744,0.6437136648073738,0.8023176832199161,0.395002472703919,26.818181818181817,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm2_lstmh64_lr0.001_batch32_epochs100,1732814613,,True,12,2024-11-28_11-23-33,0.00047898292541503906,1118.1503582000732,98695,Tylers-MacBook-Pro.local,127.0.0.1,1118.1503582000732,12,"27_batch_size=32,fcn_width=32,learning_rate=0.0010,lstm_hidden_size=64,lstm_num_layers=2,num_conv_layers=3,num_fcn_layers=3",0.001,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,2,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
1.1813737772554551,1.086910197419941,1.2010562875276922,1.0959271360486025,-0.0777322554659588,38.0,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm2_lstmh64_lr0.05_batch16_epochs100,1732814867,,True,12,2024-11-28_11-27-47,0.0038406848907470703,1261.2062401771545,99574,Tylers-MacBook-Pro.local,127.0.0.1,1261.2062401771545,12,"28_batch_size=16,fcn_width=32,learning_rate=0.0500,lstm_hidden_size=64,lstm_num_layers=2,num_conv_layers=3,num_fcn_layers=3",0.05,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,2,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
1.1793699046332087,1.0859879854921088,1.1971040808286961,1.0941225163704,-0.0770635322691533,30.636363636363637,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm2_lstmh64_lr0.05_batch32_epochs100,1732814622,,True,12,2024-11-28_11-23-42,0.00098419189453125,942.2171761989594,424,Tylers-MacBook-Pro.local,127.0.0.1,942.2171761989594,12,"29_batch_size=32,fcn_width=32,learning_rate=0.0500,lstm_hidden_size=64,lstm_num_layers=2,num_conv_layers=3,num_fcn_layers=3",0.05,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,2,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.54148490063698,0.7358565761321835,0.6357746265606189,0.7973547683187321,0.411186494821877,33.27272727272727,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm2_lstmh64_lr0.01_batch16_epochs100,1732815419,,True,12,2024-11-28_11-36-59,0.0015041828155517578,1338.9859972000122,4092,Tylers-MacBook-Pro.local,127.0.0.1,1338.9859972000122,12,"30_batch_size=16,fcn_width=32,learning_rate=0.0100,lstm_hidden_size=64,lstm_num_layers=2,num_conv_layers=3,num_fcn_layers=3",0.01,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,2,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.4370779172308113,0.6611186861909224,0.6850496123225054,0.8276772392197972,0.34961897815964793,39.36363636363637,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm2_lstmh64_lr0.01_batch32_epochs100,1732815450,,True,12,2024-11-28_11-37-30,0.007845878601074219,1169.025982618332,5779,Tylers-MacBook-Pro.local,127.0.0.1,1169.025982618332,12,"31_batch_size=32,fcn_width=32,learning_rate=0.0100,lstm_hidden_size=64,lstm_num_layers=2,num_conv_layers=3,num_fcn_layers=3",0.01,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,2,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.3969032008036745,0.630002540315255,0.7687642582508563,0.8767920267947561,0.23974127778599924,30.636363636363637,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh32_lr0.005_batch16_epochs100,1732815437,,True,12,2024-11-28_11-37-17,0.002050161361694336,1149.5353677272797,5829,Tylers-MacBook-Pro.local,127.0.0.1,1149.5353677272797,12,"32_batch_size=16,fcn_width=32,learning_rate=0.0050,lstm_hidden_size=32,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.005,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,32,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.35003121978097673,0.5916343632523188,0.6114064851647725,0.7819248590272422,0.4076678744428062,28.09090909090909,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh32_lr0.005_batch32_epochs100,1732815347,,True,12,2024-11-28_11-35-47,0.0005042552947998047,885.2094578742981,7253,Tylers-MacBook-Pro.local,127.0.0.1,885.2094578742981,12,"33_batch_size=32,fcn_width=32,learning_rate=0.0050,lstm_hidden_size=32,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.005,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,32,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.3204900894359424,0.566118441172819,0.767291377847068,0.8759516983527506,0.23641184687035602,28.636363636363637,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh32_lr0.001_batch16_epochs100,1732815553,,True,12,2024-11-28_11-39-13,0.0004200935363769531,1002.3870820999146,7964,Tylers-MacBook-Pro.local,127.0.0.1,1002.3870820999146,12,"34_batch_size=16,fcn_width=32,learning_rate=0.0010,lstm_hidden_size=32,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.001,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,32,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.32502231349264715,0.5701072824413377,0.6863898458088907,0.828486478953574,0.3373497565741419,28.272727272727273,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh32_lr0.001_batch32_epochs100,1732815445,,True,12,2024-11-28_11-37-25,0.004734039306640625,862.2860653400421,8213,Tylers-MacBook-Pro.local,127.0.0.1,862.2860653400421,12,"35_batch_size=32,fcn_width=32,learning_rate=0.0010,lstm_hidden_size=32,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.001,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,32,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
1.1823536633762894,1.0873608708134983,1.176419691391324,1.0846288265537312,-0.053004914111792534,32.90909090909091,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh32_lr0.05_batch16_epochs100,1732815832,,True,12,2024-11-28_11-43-52,0.0006310939788818359,1214.9091610908508,8483,Tylers-MacBook-Pro.local,127.0.0.1,1214.9091610908508,12,"36_batch_size=16,fcn_width=32,learning_rate=0.0500,lstm_hidden_size=32,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.05,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,32,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
1.1801134459355003,1.0863302655893834,1.202450554553931,1.096563064558501,-0.07361706753447023,34.45454545454545,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh32_lr0.05_batch32_epochs100,1732815818,,True,12,2024-11-28_11-43-38,0.0006999969482421875,1192.4326150417328,8556,Tylers-MacBook-Pro.local,127.0.0.1,1192.4326150417328,12,"37_batch_size=32,fcn_width=32,learning_rate=0.0500,lstm_hidden_size=32,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.05,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,32,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.9150515662789306,0.9565832772314863,0.9508865082794458,0.97513409758835,0.1408989687375235,32.27272727272727,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh32_lr0.01_batch16_epochs100,1732815977,,True,12,2024-11-28_11-46-17,0.0007150173187255859,1280.7743980884552,9183,Tylers-MacBook-Pro.local,127.0.0.1,1280.7743980884552,12,"38_batch_size=16,fcn_width=32,learning_rate=0.0100,lstm_hidden_size=32,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.01,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,32,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.591140791203226,0.7688568079969287,0.7333636635837039,0.8563665474454872,0.29828571510622903,38.09090909090909,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh32_lr0.01_batch32_epochs100,1732816001,,True,12,2024-11-28_11-46-41,0.0010988712310791016,1129.5471255779266,10565,Tylers-MacBook-Pro.local,127.0.0.1,1129.5471255779266,12,"39_batch_size=32,fcn_width=32,learning_rate=0.0100,lstm_hidden_size=32,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.01,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,32,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.40315373261406856,0.6349438814683299,0.7029599150687413,0.8384270481495342,0.3578322214677887,29.0,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh64_lr0.005_batch16_epochs100,1732816377,,True,12,2024-11-28_11-52-57,0.0002460479736328125,1024.0008680820465,14648,Tylers-MacBook-Pro.local,127.0.0.1,1024.0008680820465,12,"40_batch_size=16,fcn_width=32,learning_rate=0.0050,lstm_hidden_size=64,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.005,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.3523327032877792,0.5935761983838126,0.6556112049817923,0.8096982184627753,0.38462171429717085,28.818181818181817,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh64_lr0.005_batch32_epochs100,1732816293,,True,12,2024-11-28_11-51-33,0.0042400360107421875,868.2996213436127,15220,Tylers-MacBook-Pro.local,127.0.0.1,868.2996213436127,12,"41_batch_size=32,fcn_width=32,learning_rate=0.0050,lstm_hidden_size=64,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.005,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.3218204510035733,0.5672922095389407,0.7626396940306409,0.8732924447346609,0.26193857071853743,25.818181818181817,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh64_lr0.001_batch16_epochs100,1732816331,,True,12,2024-11-28_11-52-11,0.00016498565673828125,888.8875019550323,15364,Tylers-MacBook-Pro.local,127.0.0.1,888.8875019550323,12,"42_batch_size=16,fcn_width=32,learning_rate=0.0010,lstm_hidden_size=64,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.001,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.3278535627934287,0.5725849830317145,0.6914113547830897,0.8315114880644101,0.36544042969289464,26.0,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh64_lr0.001_batch32_epochs100,1732816226,,True,12,2024-11-28_11-50-26,0.00018715858459472656,776.2647705078125,15425,Tylers-MacBook-Pro.local,127.0.0.1,776.2647705078125,12,"43_batch_size=32,fcn_width=32,learning_rate=0.0010,lstm_hidden_size=64,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.001,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
1.1818446467402852,1.0871267850348851,1.1984707999800024,1.0947469113818054,-0.07834581510810312,33.18181818181818,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh64_lr0.05_batch16_epochs100,1732816578,,True,12,2024-11-28_11-56-18,0.00011515617370605469,1123.6749658584595,15474,Tylers-MacBook-Pro.local,127.0.0.1,1123.6749658584595,12,"44_batch_size=16,fcn_width=32,learning_rate=0.0500,lstm_hidden_size=64,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.05,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
1.1808676100960749,1.0866773256565514,1.2071595038661238,1.0987081067627216,-0.07251731195062233,31.09090909090909,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh64_lr0.05_batch32_epochs100,1732816461,,True,12,2024-11-28_11-54-21,0.0002129077911376953,902.6636989116669,16283,Tylers-MacBook-Pro.local,127.0.0.1,902.6636989116669,12,"45_batch_size=32,fcn_width=32,learning_rate=0.0500,lstm_hidden_size=64,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.05,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.8671151455449851,0.9311901768945939,0.9944280806065752,0.9972101486680605,0.008346136500212077,25.818181818181817,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh64_lr0.01_batch16_epochs100,1732816598,,True,12,2024-11-28_11-56-38,0.00012874603271484375,773.9595971107483,18336,Tylers-MacBook-Pro.local,127.0.0.1,773.9595971107483,12,"46_batch_size=16,fcn_width=32,learning_rate=0.0100,lstm_hidden_size=64,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.01,16,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
0.5810859476679661,0.7622899367484567,0.64866094352414,0.805394899117284,0.33801379035118195,32.45454545454545,CNNLSTMFCNRegressor_conv3_fcn3_fcnw32_lstm3_lstmh64_lr0.01_batch32_epochs100,1732816665,,True,12,2024-11-28_11-57-45,0.00012803077697753906,828.3596794605255,18444,Tylers-MacBook-Pro.local,127.0.0.1,828.3596794605255,12,"47_batch_size=32,fcn_width=32,learning_rate=0.0100,lstm_hidden_size=64,lstm_num_layers=3,num_conv_layers=3,num_fcn_layers=3",0.01,32,100,<class '__main__.CNNLSTMFCNRegressor'>,3,3,32,64,3,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/logs/CNNLSTMFCN/run1,/Users/tyler/GitHub Repositories/UT Austin/2024 Fall/CSML/Final-Project/EE-Estimation/models/CNNLSTMFCN/run1,20,20,False,True,True
